DataTypeVer2.0,Time,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,DigitalData,DigitalData,DigitalData,DigitalData,Time,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate
NumberOfData,,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
PreTriggerData,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
SamplingTime[ms],,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
DataLabel,,Fx12(FP1),Fx34(FP1),Fy14(FP1),Fy23(FP1),Fz1(FP1),Fz2(FP1),Fz3(FP1),Fz4(FP1),Fx12(FP2),Fx34(FP2),Fy14(FP2),Fy23(FP2),Fz1(FP2),Fz2(FP2),Fz3(FP2),Fz4(FP2),ch17,01,02,03,04,,FX[1],FY[1],FZ[1],AX[1],AY[1],TZ[1],FX[2],FY[2],FZ[2],AX[2],AY[2],TZ[2]
DataUnit,sec,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V,-,-,-,-,sec,N,N,N,cm,cm,Nm,N,N,N,cm,cm,Nm
,3.785,4.39931,-4.26241,6.54877,-6.58894,1.3131,-1.61902,1.58976,-2.01102,-0.83258,0.71544,-1.07377,1.29496,-0.62131,0.61706,-0.97574,0.77091,-0.10455,1.00000,0.0,0.0,0.0,3.785,0.1369,-4.0172e-2,-0.72718,0,0,-0.27268,-0.11714,0.22119,-0.20909,0,0,2.5356e-2
,3.786,4.3148,-3.96665,6.84476,-6.50437,1.3131,-1.11751,1.42259,-1.59311,-0.87325,0.55275,-1.31507,1.1341,-0.62131,0.70206,-0.80575,0.77091,-0.10391,1.00000,0.0,0.0,0.0,3.786,0.34816,0.3404,2.5073e-2,-576.132,426.869,3.35214,-0.3205,-0.18097,4.5896e-2,131.867,87.4367,-5.0295e-2
,3.787,4.2303,-4.55818,6.46419,-6.80036,1.3131,-1.61902,1.84051,-1.25877,-0.62921,0.63409,-1.27485,1.37539,-0.53632,0.44707,-1.06074,0.26093,-0.10423,1.00000,0.0,0.0,0.0,3.787,-0.32788,-0.33617,0.27582,-5.35734,-105.081,3.6118e-2,4.881e-3,0.10054,-0.88905,0,0,-6.5368e-2
,3.788,4.10354,-4.76944,6.46419,-6.92722,0.97876,-1.61902,1.50618,-2.34536,-0.79191,0.67477,-1.27485,1.21453,-0.8763,0.61706,-0.89075,0.51592,-0.10455,1.00000,0.0,0.0,0.0,3.788,-0.6659,-0.46303,-1.47943,0,0,-0.29335,-0.11714,-6.0325e-2,-0.63406,0,0,-5.391e-3
,3.789,4.52607,-4.43142,6.80248,-7.13865,0.97876,-1.78618,1.75693,-2.09461,-0.71056,0.67477,-1.19442,1.09388,-0.8763,0.44707,-0.89075,0.43093,-0.10326,1.00000,0.0,0.0,0.0,3.789,9.4645e-2,-0.33617,-1.1451,0,0,-0.20748,-3.5792e-2,-0.10054,-0.88905,0,0,0.00247
,3.79,4.3148,-4.64268,6.80248,-7.05408,1.48027,-2.2041,2.09126,-1.76027,-0.71056,0.71544,-1.07377,1.21453,-0.70631,0.44707,-1.06074,0.51592,-0.10391,1.00000,0.0,0.0,0.0,3.79,-0.32788,-0.2516,-0.39285,0,0,-0.22524,4.881e-3,0.14076,-0.80405,0,0,1.0604e-2
,3.791,4.65282,-4.51593,7.14076,-7.05408,1.48027,-1.78618,1.67334,-2.17819,-0.75123,0.63409,-1.19442,1.09388,-0.9613,0.61706,-1.23073,0.8559,-0.10358,1.00000,0.0,0.0,0.0,3.791,0.1369,8.6685e-2,-0.81076,0,0,-0.22815,-0.11714,-0.10054,-0.71906,0,0,0.00247
,3.792,4.65282,-4.64268,6.97162,-7.43465,1.06235,-2.28768,2.00768,-1.84386,-0.99527,0.71544,-1.03356,1.29496,-0.70631,0.61706,-0.89075,0.60092,-0.10391,1.00000,0.0,0.0,0.0,3.792,0.01014,-0.46303,-1.06152,0,0,-0.22811,-0.27983,0.2614,-0.37908,0,0,6.2721e-2
,3.793,4.69507,-4.43142,7.26762,-6.92722,1.48027,-1.78618,2.4256,-1.42594,-0.71056,0.71544,-1.19442,1.1341,-0.28133,0.87205,-1.06074,0.34593,-0.10423,1.00000,0.0,0.0,0.0,3.793,0.26365,0.3404,0.69374,-20.0672,-68.9098,-0.32673,4.881e-3,-6.0325e-2,-0.12409,0,0,5.778e-3
,3.794,4.61057,-4.64268,7.35219,-7.26551,1.39668,-1.61902,2.09126,-2.17819,-0.79191,0.63409,-1.23464,1.25474,-0.70631,0.95704,-0.72076,0.34593,-0.10391,1.00000,0.0,0.0,0.0,3.794,-3.2112e-2,8.6686e-2,-0.30926,0,0,-0.16892,-0.15781,2.0108e-2,-0.12409,0,0,-1.3525e-2
,3.795,4.90634,-4.47367,7.26762,-7.5615,1.3131,-2.2041,2.25843,-2.09461,-0.62921,0.83746,-0.95312,1.41561,-0.53632,0.61706,-0.97574,0.77091,-0.10487,1.00000,0.0,0.0,0.0,3.795,0.43266,-0.29388,-0.72718,0,0,-0.16889,0.20825,0.46249,-0.12409,0,0,9.087e-3
,3.796,4.65282,-4.93845,7.18305,-7.35008,2.06535,-1.78618,2.25843,-1.42594,-0.99527,0.59342,-1.23464,1.33518,-0.53632,0.78705,-1.06074,0.68591,-0.10455,1.00000,0.0,0.0,0.0,3.796,-0.28563,-0.16703,1.11166,4.75089,-16.4895,-0.24995,-0.40185,0.10054,-0.12409,0,0,9.361e-3
,3.797,4.94859,-4.85394,7.47905,-7.81522,1.48027,-2.37127,2.09126,-2.01102,-0.66989,0.75611,-1.11399,1.29496,-0.53632,0.44707,-1.23073,0.51592,-0.10552,1.00000,0.0,0.0,0.0,3.797,9.4645e-2,-0.33617,-0.81076,0,0,-0.21909,8.6227e-2,0.18097,-0.80405,0,0,-3.874e-3
,3.798,4.99084,-4.81169,7.81733,-7.64608,1.98177,-1.95335,2.84352,-1.34235,-0.71056,0.59342,-1.31507,1.21453,-0.8763,0.61706,-1.14573,0.68591,-0.10616,1.00000,0.0,0.0,0.0,3.798,0.17915,0.17126,1.52958,-4.16881,-34.3937,-0.23805,-0.11714,-0.10054,-0.71906,0,0,-4.2755e-2
,3.799,5.03309,-4.8962,7.73276,-7.73065,1.8146,-2.12052,2.67635,-1.67669,-0.58854,0.79679,-1.07377,1.21453,-0.70631,0.78705,-0.97574,0.51592,-0.10681,1.00000,0.0,0.0,0.0,3.799,0.1369,2.114e-3,0.69374,-13.8741,-65.8866,-0.31784,0.20825,0.14076,-0.37908,0,0,0.00247
,3.8,4.99084,-4.85394,7.98647,-7.73065,1.89818,-1.2011,2.84352,-1.59311,-0.87325,0.4714,-1.27485,1.21453,-0.7913,0.61706,-1.31572,0.34593,-0.10745,1.00000,0.0,0.0,0.0,3.8,0.1369,0.25583,1.9475,-14.8564,-10.7587,-0.1218,-0.40185,-6.0325e-2,-1.14404,0,0,-2.9795e-2
,3.801,4.99084,-5.44548,7.6059,-8.23807,1.48027,-1.78618,2.75993,-1.92744,-0.87325,0.59342,-1.35528,0.93301,-0.7913,0.95704,-0.97574,0.51592,-0.10713,1.00000,0.0,0.0,0.0,3.801,-0.45464,-0.63217,0.52658,-51.3139,-68.2236,-0.3397,-0.27983,-0.42227,-0.29408,0,0,1.8739e-2
,3.802,4.99084,-4.9807,7.9019,-8.1535,1.39668,-2.03693,2.34201,-1.84386,-0.62921,0.79679,-1.03356,1.25474,-0.70631,0.70206,-1.40072,0.17594,-0.10713,1.00000,0.0,0.0,0.0,3.802,0.01014,-0.2516,-0.14209,0,0,-0.1184,0.16757,0.22119,-1.22903,0,0,1.0604e-2
,3.803,5.1176,-4.9807,8.4939,-7.89979,2.3161,-1.7026,2.75993,-1.84386,-0.62921,0.79679,-0.99334,1.41561,-0.45132,0.87205,-1.06074,0.51592,-0.10777,1.00000,0.0,0.0,0.0,3.803,0.1369,0.59411,1.52958,-8.58772,-9.33166,-5.3484e-2,0.16757,0.42227,-0.12409,0,0,-3.874e-3
,3.804,4.99084,-5.19196,8.1979,-8.02665,1.14593,-2.53844,2.00768,-2.59611,-0.66989,0.71544,-1.19442,1.1341,-0.62131,0.78705,-1.14573,0.34593,-0.10713,1.00000,0.0,0.0,0.0,3.804,-0.20112,0.17126,-1.98093,0,0,-0.15683,4.5554e-2,-6.0325e-2,-0.63406,0,0,-2.356e-3
,3.805,5.32886,-5.02295,8.32476,-8.02665,1.39668,-2.45485,2.09126,-2.26177,-0.99527,0.4714,-1.23464,1.29496,-0.7913,0.44707,-1.40072,0.51592,-0.10713,1.00000,0.0,0.0,0.0,3.805,0.30591,0.29811,-1.22868,0,0,-0.18934,-0.52387,6.0324e-2,-1.22903,0,0,-1.0217e-2
,3.806,5.15985,-5.44548,8.24019,-8.61864,1.64743,-2.28768,2.59276,-1.84386,-0.75123,0.75611,-0.91291,1.33518,-0.62131,0.27708,-1.57071,9.0945e-2,-0.10681,1.00000,0.0,0.0,0.0,3.806,-0.28563,-0.37846,0.10866,-80.6276,-425.877,0.73977,4.881e-3,0.42227,-1.824,0,0,3.1699e-2
,3.807,5.62463,-5.48773,8.57847,-8.61864,1.56385,-2.28768,2.9271,-2.26177,-0.83258,0.83746,-1.07377,1.25474,-0.70631,0.44707,-1.57071,0.60092,-0.10616,1.00000,0.0,0.0,0.0,3.807,0.1369,-4.0172e-2,-5.8511e-2,0,0,-0.27793,4.881e-3,0.18097,-1.22903,0,0,5.4586e-2
,3.808,5.1176,-5.65674,8.24019,-8.78779,1.3131,-2.28768,2.00768,-1.92744,-0.62921,0.71544,-1.23464,1.01345,-1.04629,0.44707,-1.48571,-0.16404,-0.10584,1.00000,0.0,0.0,0.0,3.808,-0.53914,-0.5476,-0.89435,0,0,-0.19514,8.6227e-2,-0.22119,-2.24897,0,0,-8.39e-4
,3.809,5.79363,-5.48773,8.74761,-8.61864,1.98177,-2.2041,2.84352,-2.59611,-0.9546,0.39006,-1.43572,1.05366,-0.45132,1.12703,-0.89075,0.68591,-0.10584,1.00000,0.0,0.0,0.0,3.809,0.30591,0.12897,2.5073e-2,-1125.72,-687.605,-0.95313,-0.56454,-0.38205,0.47087,11.2266,45.0277,-0.2411
,3.81,5.28661,-5.52998,8.7899,-8.95693,1.64743,-2.37127,2.09126,-2.93044,-0.75123,0.51208,-1.23464,1.21453,-0.8763,0.53207,-1.40072,0.51592,-0.10584,1.00000,0.0,0.0,0.0,3.81,-0.24337,-0.16703,-1.56302,0,0,-5.8971e-2,-0.23916,-2.0108e-2,-1.22903,0,0,-4.1238e-2
,3.811,5.32886,-5.69899,8.4939,-8.87236,1.64743,-2.45485,2.59276,-2.42894,-0.71056,0.83746,-1.03356,1.1341,-0.70631,0.61706,-1.23073,0.26093,-0.10552,1.00000,0.0,0.0,0.0,3.811,-0.37013,-0.37846,-0.6436,0,0,-0.21283,0.1269,0.10054,-1.05904,0,0,4.9486e-2
,3.812,5.03309,-6.03701,8.62076,-9.21064,1.8146,-2.37127,2.25843,-2.76328,-0.75123,0.4714,-1.31507,1.17431,-0.8763,0.53207,-1.23073,0.34593,-0.10552,1.00000,0.0,0.0,0.0,3.812,-1.00392,-0.58988,-1.06151,0,0,-0.12994,-0.27983,-0.14076,-1.22903,0,0,-5.4199e-2
,3.813,5.37111,-5.78349,8.70533,-9.29521,1.39668,-3.12352,2.34201,-2.76328,-0.83258,0.59342,-1.19442,1.1341,-0.62131,0.87205,-0.72076,0.51592,-0.10616,1.00000,0.0,0.0,0.0,3.813,-0.41238,-0.58988,-2.1481,0,0,-0.124,-0.23916,-6.0325e-2,4.5896e-2,-18.1309,210.879,-0.50949
,3.814,5.32886,-5.82575,8.62076,-9.37978,1.14593,-2.28768,2.4256,-2.26177,-0.62921,0.83746,-1.03356,1.21453,-0.7913,0.27708,-1.57071,0.26093,-0.10584,1.00000,0.0,0.0,0.0,3.814,-0.49689,-0.75903,-0.97793,0,0,-0.124,0.20825,0.18097,-1.824,0,0,2.3565e-2
,3.815,5.66688,-5.57223,8.87447,-9.12607,1.48027,-2.87277,2.67635,-2.84686,-0.62921,0.95948,-1.03356,1.21453,-0.45132,0.87205,-0.89075,0.43093,-0.10648,1.00000,0.0,0.0,0.0,3.815,9.4644e-2,-0.2516,-1.56302,0,0,-0.15358,0.33027,0.18097,-3.9099e-2,0,0,4.7969e-2
,3.816,5.41336,-5.9525,8.87447,-9.42207,2.23252,-1.86977,2.59276,-2.67969,-0.54787,0.95948,-0.95312,1.09388,-0.62131,0.44707,-1.6557,5.949e-3,-0.10681,1.00000,0.0,0.0,0.0,3.816,-0.53914,-0.5476,0.27582,-76.9729,69.3702,-0.93128,0.41161,0.14076,-1.824,0,0,5.5829e-2
,3.817,5.54012,-6.12151,8.74761,-9.54893,1.39668,-2.28768,2.67635,-2.59611,-0.46652,0.87813,-1.11399,1.1341,-0.62131,0.70206,-1.31572,0.17594,-0.10745,1.00000,0.0,0.0,0.0,3.817,-0.58139,-0.80131,-0.81076,0,0,-0.2393,0.41161,2.0108e-2,-1.05904,0,0,-8.39e-4
,3.818,5.79363,-5.99476,8.95904,-9.67578,1.73102,-2.95635,2.50918,-3.01403,-0.79191,0.75611,-1.19442,1.25474,-0.70631,0.87205,-0.89075,0.26093,-0.10745,1.00000,0.0,0.0,0.0,3.818,-0.20112,-0.71674,-1.73018,0,0,-0.21262,-3.5792e-2,6.0324e-2,-0.46407,0,0,1.5704e-2
,3.819,5.79363,-5.9525,9.0859,-9.42207,1.98177,-2.53844,2.4256,-3.01403,-0.99527,0.55275,-1.19442,1.1341,-0.9613,0.61706,-0.97574,0.60092,-0.10874,1.00000,0.0,0.0,0.0,3.819,-0.15887,-0.33617,-1.1451,0,0,-0.22447,-0.44252,-6.0325e-2,-0.71906,0,0,3.0182e-2
,3.82,5.96264,-5.99476,9.42418,-9.42207,2.23252,-1.86977,3.17785,-2.01102,-0.66989,0.75611,-1.31507,1.01345,-0.9613,0.44707,-1.6557,0.26093,-0.10809,1.00000,0.0,0.0,0.0,3.82,-3.2113e-2,2.114e-3,1.52958,-14.7879,-18.4075,-0.22115,8.6227e-2,-0.30162,-1.90899,0,0,5.778e-3
,3.821,5.92039,-5.99476,9.42418,-9.50664,2.8176,-2.28768,2.75993,-1.84386,-0.71056,0.75611,-1.11399,1.33518,-0.28133,0.44707,-1.23073,0.34593,-0.10842,1.00000,0.0,0.0,0.0,3.821,-7.4365e-2,-8.2457e-2,1.44599,7.60208,-8.99327,-0.18187,4.5554e-2,0.22119,-0.71906,0,0,-5.65e-4
,3.822,6.1739,-5.65674,9.42418,-9.71807,2.3161,-2.45485,2.59276,-2.67969,-0.71056,0.63409,-1.3955,0.97323,-0.70631,0.78705,-1.06074,0.34593,-0.10906,1.00000,0.0,0.0,0.0,3.822,0.51717,-0.29389,-0.22568,0,0,-0.12085,-7.6466e-2,-0.42227,-0.63406,0,0,-1.5317e-2
,3.823,5.66688,-6.41728,8.91676,-9.9295,1.89818,-2.28768,3.09427,-2.59611,-0.79191,0.67477,-1.19442,1.17431,-0.7913,0.36208,-1.48571,9.0945e-2,-0.10874,1.00000,0.0,0.0,0.0,3.823,-0.7504,-1.01274,0.10866,-247.957,-228.141,-1.07092,-0.11714,-2.0108e-2,-1.824,0,0,9.087e-3
,3.824,5.87814,-6.07926,9.21276,-9.84492,1.64743,-2.28768,2.75993,-2.59611,-0.66989,0.79679,-1.11399,1.01345,-0.70631,0.70206,-1.23073,0.51592,-0.10874,1.00000,0.0,0.0,0.0,3.824,-0.20112,-0.63217,-0.47643,0,0,-0.18298,0.1269,-0.10054,-0.71906,0,0,3.8043e-2
,3.825,6.0049,-6.33277,9.80475,-9.50664,2.23252,-2.45485,2.75993,-2.76328,-0.79191,0.71544,-1.19442,1.21453,-0.70631,0.53207,-0.97574,0.68591,-0.10874,1.00000,0.0,0.0,0.0,3.825,-0.32788,0.29811,-0.22568,0,0,-0.26279,-7.6466e-2,2.0108e-2,-0.46407,0,0,1.2396e-2
,3.826,6.0894,-5.9525,9.80475,-9.71807,2.39969,-1.95335,3.26143,-2.34536,-0.83258,0.55275,-1.27485,1.09388,-0.8763,0.70206,-0.97574,0.43093,-0.10777,1.00000,0.0,0.0,0.0,3.826,0.1369,8.6685e-2,1.36241,-19.9482,-12.462,-0.11464,-0.27983,-0.18097,-0.71906,0,0,-7.182e-3
,3.827,6.04715,-6.37503,9.72018,-9.80264,2.14894,-2.2041,3.17785,-2.76328,-0.54787,0.79679,-0.99334,1.29496,-0.45132,0.87205,-0.97574,0.34593,-0.10745,1.00000,0.0,0.0,0.0,3.827,-0.32788,-8.2456e-2,0.35941,-87.1352,-44.322,-0.17449,0.24892,0.30162,-0.20909,0,0,-5.665e-3
,3.828,5.83589,-6.03701,9.9739,-9.46435,3.23552,-1.86977,4.09727,-2.26177,-0.79191,0.63409,-1.07377,1.09388,-0.9613,0.61706,-1.14573,5.949e-3,-0.10777,1.00000,0.0,0.0,0.0,3.828,-0.20112,0.50954,3.20125,-7.83503,-6.12262,-2.1244e-2,-0.15781,2.0108e-2,-1.48402,0,0,2.5082e-2
,3.829,6.0894,-6.37503,9.63561,-9.80264,2.14894,-2.45485,2.67635,-2.67969,-0.62921,0.79679,-1.03356,1.17431,-0.70631,0.53207,-1.23073,5.949e-3,-0.10681,1.00000,0.0,0.0,0.0,3.829,-0.28563,-0.16703,-0.30926,0,0,-0.28052,0.16757,0.14076,-1.39902,0,0,2.0256e-2
,3.83,6.13165,-6.54404,9.6779,-10.0141,2.14894,-2.2041,3.01068,-2.59611,-0.79191,0.71544,-1.1542,1.29496,-0.70631,0.53207,-0.63576,0.9409,-0.10616,1.00000,0.0,0.0,0.0,3.83,-0.41238,-0.33617,0.35941,-66.1424,-39.9453,-0.3588,-7.6466e-2,0.14076,0.13089,36.5047,-83.356,1.9926e-2
,3.831,6.04715,-6.12151,9.88933,-9.80264,3.06836,-2.03693,3.09427,-2.51253,-0.50719,0.91881,-0.95312,1.17431,-0.70631,0.44707,-0.97574,0.26093,-0.10648,1.00000,0.0,0.0,0.0,3.831,-7.4364e-2,8.6686e-2,1.61316,-6.24272,9.42334,-0.12531,0.41161,0.22119,-0.97405,0,0,2.9908e-2
,3.832,6.1739,-6.54404,9.59333,-10.3101,1.39668,-3.20711,2.34201,-3.43195,-0.87325,0.51208,-1.1542,1.25474,-0.8763,0.36208,-1.14573,0.26093,-0.10745,1.00000,0.0,0.0,0.0,3.832,-0.37013,-0.71674,-2.90036,0,0,-0.27157,-0.36118,0.10054,-1.39902,0,0,-1.2008e-2
,3.833,6.0049,-6.58629,9.9739,-10.3524,2.06535,-2.87277,2.84352,-2.67969,-0.50719,0.91881,-0.99334,1.29496,-0.62131,0.27708,-1.40072,0.17594,-0.10745,1.00000,0.0,0.0,0.0,3.833,-0.58139,-0.37846,-0.6436,0,0,-0.1384,0.41161,0.30162,-1.56901,0,0,1.0604e-2
,3.834,5.87814,-6.33277,9.93161,-10.1409,2.06535,-2.62202,3.09427,-2.42894,-0.42585,0.91881,-1.03356,1.37539,-0.8763,0.53207,-1.31572,9.0945e-2,-0.10745,1.00000,0.0,0.0,0.0,3.834,-0.45464,-0.20931,0.10866,-135.6,-381.679,1.39283,0.49296,0.34184,-1.56901,0,0,-2.0143e-2
,3.835,6.1739,-6.50178,9.80475,-10.4369,1.89818,-2.62202,2.67635,-2.84686,-0.79191,0.67477,-1.1542,1.17431,-0.45132,0.95704,-0.97574,0.51592,-0.10745,1.00000,0.0,0.0,0.0,3.835,-0.32788,-0.63217,-0.89435,0,0,-0.18574,-0.11714,2.0108e-2,4.5896e-2,45.7695,416.634,-0.48333
,3.836,6.30066,-6.41728,9.93161,-10.0986,2.23252,-1.7026,3.84652,-2.34536,-0.87325,0.67477,-1.27485,1.01345,-0.8763,0.36208,-1.31572,0.51592,-0.10809,1.00000,0.0,0.0,0.0,3.836,-0.11662,-0.16703,2.03108,-22.9774,-16.2268,-0.26438,-0.19849,-0.26141,-1.31403,0,0,3.5008e-2
,3.837,6.34291,-6.58629,9.88933,-10.2255,2.56685,-2.2041,3.09427,-2.42894,-0.54787,0.67477,-1.1542,1.1341,-0.8763,0.53207,-0.97574,0.68591,-0.10874,1.00000,0.0,0.0,0.0,3.837,-0.24337,-0.33617,1.02808,-13.8982,-8.27348,-0.32769,0.1269,-2.0108e-2,-0.63406,0,0,-3.0069e-2
,3.838,6.13165,-6.50178,9.88933,-10.1409,2.14894,-2.28768,3.26143,-2.26177,-0.58854,0.63409,-1.19442,1.05366,-0.70631,0.70206,-0.72076,0.68591,-0.10874,1.00000,0.0,0.0,0.0,3.838,-0.37013,-0.2516,0.86091,-23.8394,-44.4697,-0.11073,4.5554e-2,-0.14076,-3.9099e-2,0,0,-2.5243e-2
,3.839,6.30066,-6.37503,10.1853,-9.71807,1.98177,-2.45485,2.59276,-3.51553,-0.66989,0.75611,-1.1542,1.17431,-0.7913,0.61706,-1.23073,0.43093,-0.10971,1.00000,0.0,0.0,0.0,3.839,-7.4364e-2,0.46726,-1.39585,0,0,-0.25678,8.6227e-2,2.0108e-2,-0.97404,0,0,5.778e-3
,3.84,5.87814,-6.58629,9.72018,-10.0986,2.06535,-2.62202,2.75993,-2.34536,-0.99527,0.51208,-1.27485,0.97323,-1.30128,0.27708,-0.97574,0.60092,-0.10938,1.00000,0.0,0.0,0.0,3.84,-0.70815,-0.37846,-0.14209,0,0,-0.2006,-0.4832,-0.30162,-1.39902,0,0,3.1699e-2
,3.841,6.30066,-6.29052,10.143,-9.97178,2.06535,-2.53844,3.17785,-2.84686,-0.58854,0.83746,-1.03356,1.1341,-0.53632,0.70206,-0.97574,0.34593,-0.11035,1.00000,0.0,0.0,0.0,3.841,1.0141e-2,0.17126,-0.14209,0,0,-0.1828,0.24892,0.10054,-0.46407,0,0,2.5082e-2
,3.842,6.0049,-6.54404,9.93161,-10.3101,1.8146,-2.28768,3.09427,-2.42894,-0.87325,0.59342,-1.11399,1.21453,-0.8763,0.70206,-1.14573,0.43093,-0.11035,1.00000,0.0,0.0,0.0,3.842,-0.53914,-0.37846,0.19224,-137.831,-195.057,0.38863,-0.27983,0.10054,-0.88905,0,0,1.3913e-2
,3.843,6.1739,-6.50178,9.72018,-10.0141,2.06535,-2.53844,2.9271,-3.1812,-0.75123,0.51208,-1.27485,1.1341,-0.28133,0.78705,-0.97574,0.26093,-0.10906,1.00000,0.0,0.0,0.0,3.843,-0.32788,-0.29388,-0.72718,0,0,-0.2923,-0.23916,-0.14076,-0.20909,0,0,-3.6412e-2
,3.844,6.55418,-6.29052,9.72018,-10.0141,1.64743,-2.95635,2.34201,-3.43195,-0.66989,0.67477,-1.19442,1.09388,-0.8763,0.61706,-0.97574,0.68591,-0.10874,1.00000,0.0,0.0,0.0,3.844,0.26365,-0.29388,-2.39885,0,0,-0.35145,4.881e-3,-0.10054,-0.54907,0,0,-5.665e-3
,3.845,6.42742,-5.868,9.93161,-10.0141,1.89818,-2.62202,2.84352,-3.1812,-0.50719,0.75611,-0.95312,1.29496,-0.7913,0.70206,-1.06074,0.60092,-0.10906,1.00000,0.0,0.0,0.0,3.845,0.55942,-8.2457e-2,-1.06151,0,0,-0.1148,0.24892,0.34184,-0.54907,0,0,-1.7108e-2
,3.846,6.34291,-6.16376,10.0162,-9.80264,2.8176,-2.37127,2.84352,-2.26177,-0.50719,0.71544,-1.03356,1.21453,-0.53632,0.53207,-1.14573,0.60092,-0.10906,1.00000,0.0,0.0,0.0,3.846,0.17915,0.21354,1.02808,0.62692,-5.89756,-0.22729,0.20825,0.18097,-0.54907,0,0,-2.5243e-2
,3.847,6.21616,-6.29052,9.76247,-9.9295,1.39668,-2.78919,2.75993,-3.01403,-0.50719,0.91881,-1.03356,1.29496,-0.36633,0.53207,-1.23073,0.51592,-0.10809,1.00000,0.0,0.0,0.0,3.847,-7.4364e-2,-0.16703,-1.6466,0,0,-0.24202,0.41161,0.2614,-0.54907,0,0,5.778e-3
,3.848,6.63868,-6.07926,10.1853,-9.76035,2.23252,-2.53844,2.09126,-3.34836,-0.71056,0.63409,-1.19442,1.25474,-0.53632,0.61706,-1.31572,0.34593,-0.10777,1.00000,0.0,0.0,0.0,3.848,0.55942,0.42497,-1.56302,0,0,-0.26269,-7.6466e-2,6.0324e-2,-0.88905,0,0,-2.4969e-2
,3.849,6.0049,-6.16376,9.50875,-9.76035,1.98177,-2.37127,2.9271,-2.59611,-0.75123,0.71544,-0.99334,1.33518,-0.28133,0.87205,-1.06074,0.34593,-0.10713,1.00000,0.0,0.0,0.0,3.849,-0.15887,-0.2516,-5.8511e-2,0,0,-0.21252,-3.5792e-2,0.34184,-0.12409,0,0,1.3913e-2
,3.85,6.04715,-6.03701,9.50875,-9.9295,2.65044,-2.7056,3.01068,-3.01403,-0.54787,0.75611,-1.1542,1.17431,-0.62131,0.78705,-0.89075,0.43093,-0.10681,1.00000,0.0,0.0,0.0,3.85,0.01014,-0.42074,-5.8511e-2,0,0,-0.14742,0.20825,2.0108e-2,-0.29408,0,0,-1.8626e-2
,3.851,5.92039,-6.33277,9.42418,-9.84492,1.64743,-2.03693,2.59276,-3.09761,-0.75123,0.67477,-0.95312,1.53626,-0.53632,0.87205,-1.06074,0.8559,-0.10713,1.00000,0.0,0.0,0.0,3.851,-0.41238,-0.42074,-0.89435,0,0,-0.24209,-7.6466e-2,0.58313,0.13089,52.0892,40.7201,-0.34841
,3.852,6.1739,-6.07926,9.76247,-9.42207,2.14894,-2.2041,3.17785,-2.59611,-0.79191,0.87813,-0.79226,1.45582,-0.62131,0.53207,-0.97574,0.17594,-0.10745,1.00000,0.0,0.0,0.0,3.852,9.4645e-2,0.3404,0.52658,-57.7813,-46.3414,-0.10703,8.6227e-2,0.66357,-0.88905,0,0,6.4238e-2
,3.853,5.79363,-6.03701,9.3819,-9.59121,1.8146,-2.7056,2.75993,-2.67969,-0.71056,0.75611,-1.1542,1.33518,-0.45132,0.70206,-0.97574,0.34593,-0.10681,1.00000,0.0,0.0,0.0,3.853,-0.24337,-0.20931,-0.81076,0,0,-0.15637,4.5554e-2,0.18097,-0.37908,0,0,-5.391e-3
,3.854,5.79363,-6.03701,9.21276,-9.59121,1.39668,-2.28768,2.67635,-3.09761,-0.58854,0.79679,-1.1542,1.1341,-0.70631,0.78705,-1.06074,0.51592,-0.10777,1.00000,0.0,0.0,0.0,3.854,-0.24337,-0.37846,-1.31227,0,0,-0.19189,0.20825,-2.0108e-2,-0.46407,0,0,0.00247
,3.855,5.92039,-6.24827,9.04361,-9.71807,1.64743,-2.7056,2.4256,-2.76328,-0.75123,0.83746,-1.19442,1.25474,-0.45132,1.12703,-0.89075,0.26093,-0.10777,1.00000,0.0,0.0,0.0,3.855,-0.32788,-0.67445,-1.39585,0,0,-0.31908,8.6227e-2,6.0324e-2,4.5896e-2,-129.219,556.549,0.58169
